CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
24033807304,Maryland,Prince George's County,1,1928,588,0,8.0,0.41,0,0,0,0,0,0,2.5,106420.0,1,1,1,1,1,0,0,0,718.0,1901.0,718.0,112.0,298.0,112.0,1901.0,98.61,298.0,15.43,390.0,20.23,286.0,14.84,622.0,32.25,530.0,27.49,168.0,8.69,0.0,0.0,12.0,0.62,570.0,29.55,698.0,36.19,17.0,2.98,16.0,2.65,718.0,37.24,112.0,5.83,162.0,8.42,103.0,5.34,250.0,12.96,177.0,9.2,54.0,2.82,0.0,0.0,3.0,0.15,233.0,12.1,302.0,15.67,7.0,1.11,6.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,395.0,291.0,630.0,542.0,169.0,0.0,12.0,575.0,702.0,18.0,16.0
24033807305,Maryland,Prince George's County,1,3676,1062,0,0.0,0.0,0,1,0,0,0,1,6.2,91190.0,0,1,0,1,0,0,0,0,179.0,1819.0,179.0,35.0,388.0,35.0,1819.0,49.47,388.0,10.56,372.0,10.12,216.0,5.88,463.0,12.59,688.0,18.71,188.0,5.12,2.0,0.05,11.0,0.29,468.0,12.72,652.0,17.75,25.0,2.31,28.0,2.59,179.0,4.88,35.0,0.95,35.0,0.94,22.0,0.59,44.0,1.19,64.0,1.73,23.0,0.63,0.0,0.0,0.0,0.0,49.0,1.32,65.0,1.78,2.0,0.17,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,819.0,356.0,874.0,1309.0,402.0,4.0,36.0,1051.0,1477.0,48.0,50.0
24033807404,Maryland,Prince George's County,1,4977,1618,0,10.0,0.2,1,1,1,0,0,1,8.5,93882.0,1,1,1,1,1,0,0,0,794.0,3667.0,794.0,123.0,824.0,123.0,3667.0,73.68,824.0,16.55,891.0,17.9,320.0,6.42,1495.0,30.04,905.0,18.19,388.0,7.8,0.0,0.0,28.0,0.56,851.0,17.09,1285.0,25.81,30.0,1.84,50.0,3.07,794.0,15.95,123.0,2.47,178.0,3.58,62.0,1.24,253.0,5.09,236.0,4.74,72.0,1.44,0.0,0.0,4.0,0.08,229.0,4.59,271.0,5.45,11.0,0.66,10.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0,1112.0,424.0,2140.0,1165.0,536.0,0.0,36.0,1100.0,1648.0,36.0,75.0
24033807405,Maryland,Prince George's County,1,5858,2139,0,44.0,0.75,0,0,0,0,0,0,10.4,105110.0,0,1,0,1,0,0,0,0,5.0,4309.0,5.0,0.0,661.0,0.0,4309.0,73.55,661.0,11.29,868.0,14.81,528.0,9.01,2200.0,37.55,951.0,16.24,405.0,6.92,0.0,0.0,21.0,0.36,732.0,12.49,1028.0,17.55,53.0,2.46,101.0,4.71,5.0,0.08,0.0,0.01,1.0,0.02,1.0,0.01,2.0,0.03,2.0,0.03,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0,1158.0,673.0,2924.0,1322.0,618.0,0.0,26.0,968.0,1361.0,85.0,131.0
24033807407,Maryland,Prince George's County,1,6260,2182,0,10.0,0.16,1,1,1,0,0,1,6.8,87380.0,1,1,1,1,1,0,0,0,1572.0,3765.0,1572.0,148.0,407.0,148.0,3765.0,60.14,407.0,6.5,954.0,15.24,438.0,6.99,1071.0,17.11,1384.0,22.11,836.0,13.36,2.0,0.03,15.0,0.24,456.0,7.29,680.0,10.87,10.0,0.44,44.0,2.01,1572.0,25.11,148.0,2.36,445.0,7.1,119.0,1.9,335.0,5.36,583.0,9.31,523.0,8.36,0.0,0.0,4.0,0.06,127.0,2.03,168.0,2.68,6.0,0.27,17.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0,1462.0,656.0,1752.0,2446.0,1160.0,2.0,25.0,875.0,1232.0,102.0,83.0
24033807408,Maryland,Prince George's County,1,5729,2362,0,0.0,0.0,0,0,0,0,0,0,6.3,116477.0,1,1,1,1,1,0,0,0,2860.0,5478.0,2860.0,744.0,1475.0,744.0,5478.0,95.62,1475.0,25.75,1097.0,19.15,634.0,11.07,2711.0,47.32,1748.0,30.51,594.0,10.37,2.0,0.03,15.0,0.26,408.0,7.12,481.0,8.39,0.0,0.0,117.0,4.96,2860.0,49.93,744.0,12.99,705.0,12.31,223.0,3.89,683.0,11.93,1488.0,25.98,419.0,7.31,0.0,0.0,14.0,0.24,256.0,4.46,303.0,5.29,0.0,0.0,52.0,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.0,1138.0,682.0,2935.0,1754.0,599.0,2.0,15.0,424.0,495.0,0.0,119.0
24033807409,Maryland,Prince George's County,1,3764,1205,0,115.0,3.06,0,1,0,1,1,1,11.1,87328.0,0,1,0,1,0,0,0,1,6.0,2803.0,6.0,2.0,917.0,2.0,2803.0,74.46,917.0,24.36,717.0,19.04,188.0,5.01,664.0,17.63,1261.0,33.5,343.0,9.1,2.0,0.06,14.0,0.38,518.0,13.77,806.0,21.43,119.0,9.86,68.0,5.62,6.0,0.16,2.0,0.06,2.0,0.04,1.0,0.02,2.0,0.06,2.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.03,2.0,0.06,0.0,0.02,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.0,945.0,353.0,912.0,1715.0,423.0,4.0,24.0,686.0,1014.0,147.0,84.0
24033807410,Maryland,Prince George's County,1,3953,1437,0,232.0,5.87,0,0,0,0,0,1,19.0,57214.0,0,0,0,0,0,0,0,0,,100.0,,,48.0,,100.0,2.54,48.0,1.22,26.0,0.65,5.0,0.13,12.0,0.31,65.0,1.64,8.0,0.19,0.0,0.01,0.0,0.01,15.0,0.38,19.0,0.47,9.0,0.63,5.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.0,891.0,595.0,994.0,2130.0,259.0,4.0,11.0,555.0,809.0,247.0,209.0
24035810100,Maryland,Queen Anne's County,0,3089,1188,0,10.0,0.32,0,0,0,0,0,1,7.8,65329.0,0,0,0,0,0,0,0,0,,,,,,,3043.0,98.5,641.0,20.75,664.0,21.51,534.0,17.29,2563.0,82.98,361.0,11.7,5.0,0.16,4.0,0.12,8.0,0.26,101.0,3.29,132.0,4.26,5.0,0.43,184.0,15.49,2840.0,91.93,589.0,19.07,618.0,20.0,503.0,16.27,2378.0,76.97,354.0,11.48,5.0,0.16,2.0,0.07,8.0,0.26,93.0,3.0,125.0,4.06,5.0,0.43,172.0,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,677.0,544.0,2606.0,363.0,5.0,4.0,8.0,103.0,133.0,5.0,171.0
24035810200,Maryland,Queen Anne's County,0,2636,960,0,10.0,0.38,0,0,0,0,0,1,7.4,78365.0,0,0,0,0,0,0,0,0,112.0,112.0,,30.0,30.0,,2636.0,100.0,753.0,28.55,632.0,23.98,384.0,14.57,2255.0,85.55,123.0,4.67,3.0,0.11,0.0,0.0,17.0,0.64,238.0,9.03,226.0,8.57,26.0,2.71,116.0,12.04,2636.0,100.0,753.0,28.55,632.0,23.98,384.0,14.57,2255.0,85.55,123.0,4.67,3.0,0.11,0.0,0.0,17.0,0.64,238.0,9.03,226.0,8.57,26.0,2.71,116.0,12.04,112.0,4.26,30.0,1.13,25.0,0.94,16.0,0.59,99.0,3.75,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.48,13.0,0.51,1.0,0.12,5.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,632.0,384.0,2255.0,123.0,3.0,0.0,17.0,238.0,226.0,25.0,111.0
24035810300,Maryland,Queen Anne's County,0,4546,1688,0,167.0,3.67,0,0,0,1,1,1,8.8,75938.0,0,0,0,0,0,0,0,1,0.0,0.0,,0.0,0.0,,4546.0,100.0,1132.0,24.89,1086.0,23.89,633.0,13.92,3914.0,86.1,410.0,9.02,41.0,0.9,0.0,0.0,23.0,0.51,158.0,3.48,159.0,3.5,104.0,6.19,207.0,12.26,4237.0,93.19,1025.0,22.56,1049.0,23.07,545.0,11.99,3632.0,79.89,387.0,8.5,41.0,0.9,0.0,0.0,23.0,0.51,154.0,3.39,156.0,3.43,90.0,5.32,188.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.0,1086.0,633.0,3914.0,410.0,41.0,0.0,23.0,158.0,159.0,107.0,203.0
24035810400,Maryland,Queen Anne's County,0,6053,2064,0,206.0,3.4,0,0,0,0,1,0,2.4,135156.0,0,0,0,0,0,0,0,1,,,,,,,5788.0,95.62,277.0,4.57,1651.0,27.27,759.0,12.54,5154.0,85.14,421.0,6.96,64.0,1.05,1.0,0.02,13.0,0.21,136.0,2.24,120.0,1.99,109.0,5.27,95.0,4.61,4635.0,76.58,231.0,3.82,1377.0,22.75,527.0,8.7,4142.0,68.43,321.0,5.3,51.0,0.84,1.0,0.02,10.0,0.17,111.0,1.83,104.0,1.71,89.0,4.3,76.0,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,1716.0,784.0,5361.0,466.0,65.0,1.0,14.0,146.0,124.0,106.0,96.0
24035810500,Maryland,Queen Anne's County,0,4468,1712,0,10.0,0.22,0,0,0,0,0,0,3.6,108628.0,0,0,0,0,0,0,0,0,,,,,,,3364.0,75.29,321.0,7.18,827.0,18.5,473.0,10.59,3064.0,68.58,197.0,4.4,18.0,0.41,0.0,0.0,8.0,0.18,77.0,1.72,80.0,1.78,67.0,3.94,95.0,5.53,2749.0,61.52,224.0,5.0,727.0,16.27,298.0,6.66,2530.0,56.63,126.0,2.82,17.0,0.38,0.0,0.0,8.0,0.18,67.0,1.5,74.0,1.66,50.0,2.94,74.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,1077.0,745.0,3950.0,361.0,40.0,0.0,8.0,109.0,103.0,106.0,145.0
24035810600,Maryland,Queen Anne's County,0,4910,1908,0,0.0,0.0,0,0,0,0,0,0,5.6,123345.0,0,0,0,0,0,0,0,0,,,,,,,4910.0,100.0,623.0,12.68,1041.0,21.2,997.0,20.31,4501.0,91.67,256.0,5.21,39.0,0.79,3.0,0.06,10.0,0.2,101.0,2.06,113.0,2.3,62.0,3.23,72.0,3.8,4910.0,100.0,623.0,12.68,1041.0,21.2,997.0,20.31,4501.0,91.67,256.0,5.21,39.0,0.79,3.0,0.06,10.0,0.2,101.0,2.06,113.0,2.3,62.0,3.23,72.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0,1041.0,997.0,4501.0,256.0,39.0,3.0,10.0,101.0,113.0,61.0,72.0
24035810700,Maryland,Queen Anne's County,1,3939,1514,0,15.0,0.38,0,0,0,0,0,0,12.2,108385.0,1,1,1,1,1,0,0,0,3939.0,3939.0,3939.0,1051.0,1051.0,1051.0,3939.0,100.0,1051.0,26.69,899.0,22.82,592.0,15.03,2967.0,75.32,696.0,17.67,55.0,1.4,0.0,0.0,22.0,0.56,199.0,5.05,190.0,4.82,49.0,3.22,202.0,13.36,3939.0,100.0,1051.0,26.69,899.0,22.82,592.0,15.03,2967.0,75.32,696.0,17.67,55.0,1.4,0.0,0.0,22.0,0.56,199.0,5.05,190.0,4.82,49.0,3.22,202.0,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.0,899.0,592.0,2967.0,696.0,55.0,0.0,22.0,199.0,190.0,51.0,202.0
24035810800,Maryland,Queen Anne's County,1,5824,2249,0,0.0,0.0,0,0,0,0,1,0,5.0,111367.0,1,1,1,1,1,0,0,1,4219.0,5535.0,4219.0,385.0,558.0,385.0,5535.0,95.03,558.0,9.59,1419.0,24.37,648.0,11.12,5211.0,89.48,139.0,2.39,63.0,1.08,0.0,0.0,11.0,0.19,110.0,1.9,113.0,1.94,108.0,4.79,130.0,5.79,4219.0,72.44,385.0,6.61,1134.0,19.47,438.0,7.52,3970.0,68.16,106.0,1.83,45.0,0.77,0.0,0.0,10.0,0.17,88.0,1.51,84.0,1.45,70.0,3.11,95.0,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,1486.0,679.0,5457.0,156.0,67.0,0.0,17.0,127.0,134.0,126.0,145.0
24035810901,Maryland,Queen Anne's County,0,4927,1861,0,0.0,0.0,0,0,0,0,0,0,3.1,122260.0,0,0,0,0,0,0,0,0,,,,,,,4477.0,90.87,322.0,6.53,1051.0,21.33,633.0,12.84,4247.0,86.21,105.0,2.14,46.0,0.94,0.0,0.0,7.0,0.14,71.0,1.45,101.0,2.05,5.0,0.29,30.0,1.61,3801.0,77.14,263.0,5.33,882.0,17.89,571.0,11.58,3612.0,73.3,89.0,1.81,38.0,0.77,0.0,0.0,4.0,0.08,58.0,1.18,82.0,1.66,4.0,0.21,25.0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,1172.0,666.0,4650.0,115.0,67.0,0.0,8.0,87.0,118.0,7.0,35.0
24035810902,Maryland,Queen Anne's County,1,2945,1114,0,0.0,0.0,0,0,0,0,0,0,2.3,94183.0,1,1,1,1,1,0,0,0,2945.0,2945.0,2945.0,259.0,259.0,259.0,2945.0,100.0,259.0,8.79,614.0,20.85,424.0,14.4,2808.0,95.35,33.0,1.12,28.0,0.95,4.0,0.14,6.0,0.2,66.0,2.24,15.0,0.51,0.0,0.0,33.0,2.94,2945.0,100.0,259.0,8.79,614.0,20.85,424.0,14.4,2808.0,95.35,33.0,1.12,28.0,0.95,4.0,0.14,6.0,0.2,66.0,2.24,15.0,0.51,0.0,0.0,33.0,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,614.0,424.0,2808.0,33.0,28.0,4.0,6.0,66.0,15.0,0.0,33.0
24035811000,Maryland,Queen Anne's County,0,4461,1758,0,8.0,0.18,0,0,0,0,0,0,5.4,112689.0,0,0,0,0,0,0,0,0,,,,,,,4171.0,93.5,682.0,15.3,913.0,20.47,665.0,14.91,3691.0,82.74,291.0,6.52,54.0,1.21,0.0,0.0,10.0,0.22,125.0,2.81,109.0,2.45,32.0,1.8,165.0,9.41,2407.0,53.95,381.0,8.54,504.0,11.29,414.0,9.27,2198.0,49.27,130.0,2.91,27.0,0.61,0.0,0.0,4.0,0.1,48.0,1.07,45.0,1.02,23.0,1.32,94.0,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,974.0,693.0,3928.0,319.0,59.0,0.0,16.0,139.0,137.0,33.0,174.0
24037875000,Maryland,St. Mary's County,0,6101,2081,0,0.0,0.0,0,0,0,0,0,0,6.2,101602.0,0,0,0,0,0,0,0,0,,,,,,,6101.0,100.0,937.0,15.36,1613.0,26.44,618.0,10.13,5501.0,90.17,339.0,5.56,39.0,0.64,9.0,0.15,35.0,0.57,178.0,2.92,104.0,1.7,53.0,2.55,227.0,10.9,6101.0,100.0,937.0,15.36,1613.0,26.44,618.0,10.13,5501.0,90.17,339.0,5.56,39.0,0.64,9.0,0.15,35.0,0.57,178.0,2.92,104.0,1.7,53.0,2.55,227.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.0,1613.0,618.0,5501.0,339.0,39.0,9.0,35.0,178.0,104.0,63.0,228.0
24037875100,Maryland,St. Mary's County,0,5171,1577,0,414.0,8.01,0,0,0,0,1,0,6.2,100428.0,0,0,0,0,0,0,0,1,,,,,,,4703.0,90.95,816.0,15.79,1201.0,23.23,816.0,15.78,4061.0,78.54,448.0,8.67,30.0,0.57,3.0,0.05,18.0,0.35,143.0,2.76,84.0,1.62,133.0,8.43,115.0,7.3,4178.0,80.8,737.0,14.25,1080.0,20.88,750.0,14.5,3601.0,69.63,412.0,7.97,26.0,0.5,2.0,0.04,17.0,0.34,120.0,2.32,73.0,1.41,123.0,7.82,100.0,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.0,1300.0,898.0,4484.0,479.0,34.0,3.0,22.0,149.0,95.0,155.0,135.0
24037875201,Maryland,St. Mary's County,0,5135,1707,0,1.0,0.02,0,0,0,0,0,0,4.9,115318.0,0,0,0,0,0,0,0,0,,,,,,,5135.0,100.0,913.0,17.79,1415.0,27.56,496.0,9.66,4636.0,90.28,388.0,7.56,20.0,0.39,0.0,0.0,12.0,0.23,79.0,1.54,101.0,1.97,38.0,2.23,118.0,6.94,5135.0,100.0,913.0,17.79,1415.0,27.56,496.0,9.66,4636.0,90.28,388.0,7.56,20.0,0.39,0.0,0.0,12.0,0.23,79.0,1.54,101.0,1.97,38.0,2.23,118.0,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0,1415.0,496.0,4636.0,388.0,20.0,0.0,12.0,79.0,101.0,38.0,123.0
24037875202,Maryland,St. Mary's County,0,5896,1935,0,0.0,0.0,0,0,0,0,0,0,9.4,107676.0,0,0,0,0,0,0,0,0,7.0,7.0,,1.0,1.0,,5896.0,100.0,1190.0,20.18,1583.0,26.85,497.0,8.43,5144.0,87.25,575.0,9.75,28.0,0.47,0.0,0.0,28.0,0.47,121.0,2.05,79.0,1.34,57.0,2.93,141.0,7.3,5896.0,100.0,1190.0,20.18,1583.0,26.85,497.0,8.43,5144.0,87.25,575.0,9.75,28.0,0.47,0.0,0.0,28.0,0.47,121.0,2.05,79.0,1.34,57.0,2.93,141.0,7.3,7.0,0.11,1.0,0.02,2.0,0.03,1.0,0.01,6.0,0.1,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0,1583.0,497.0,5144.0,575.0,28.0,0.0,28.0,121.0,79.0,71.0,148.0
24037875300,Maryland,St. Mary's County,0,3266,1348,0,3.0,0.09,0,0,0,0,0,1,16.5,73929.0,0,0,0,0,0,0,0,0,,,,,,,3266.0,100.0,970.0,29.71,645.0,19.75,704.0,21.56,2709.0,82.95,471.0,14.42,7.0,0.21,5.0,0.15,12.0,0.37,62.0,1.9,34.0,1.04,78.0,5.8,73.0,5.39,3266.0,100.0,970.0,29.71,645.0,19.75,704.0,21.56,2709.0,82.95,471.0,14.42,7.0,0.21,5.0,0.15,12.0,0.37,62.0,1.9,34.0,1.04,78.0,5.8,73.0,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,645.0,704.0,2709.0,471.0,7.0,5.0,12.0,62.0,34.0,74.0,69.0
24037875400,Maryland,St. Mary's County,1,7037,2572,0,5.0,0.07,0,0,0,0,0,0,7.2,123564.0,1,1,1,1,1,0,0,0,5325.0,6094.0,5325.0,781.0,965.0,781.0,6094.0,86.61,965.0,13.71,1704.0,24.22,741.0,10.53,5481.0,77.88,243.0,3.46,203.0,2.89,0.0,0.0,15.0,0.21,152.0,2.17,149.0,2.12,78.0,3.03,201.0,7.82,5325.0,75.67,781.0,11.11,1479.0,21.02,656.0,9.32,4887.0,69.44,151.0,2.15,155.0,2.2,0.0,0.0,13.0,0.18,120.0,1.7,125.0,1.77,55.0,2.14,175.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.0,1945.0,845.0,6132.0,446.0,218.0,0.0,23.0,218.0,189.0,120.0,227.0
24037875500,Maryland,St. Mary's County,0,8631,2892,0,420.0,4.87,0,0,0,0,1,0,3.6,122500.0,0,0,0,0,0,0,0,1,,,,,,,7896.0,91.48,932.0,10.8,2317.0,26.84,989.0,11.46,6552.0,75.91,864.0,10.02,177.0,2.05,2.0,0.02,31.0,0.36,269.0,3.12,275.0,3.19,147.0,5.08,128.0,4.43,6225.0,72.12,761.0,8.81,2005.0,23.23,555.0,6.43,5255.0,60.88,570.0,6.61,158.0,1.83,2.0,0.02,19.0,0.23,221.0,2.56,236.0,2.73,119.0,4.12,100.0,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,2531.0,1089.0,7110.0,962.0,223.0,2.0,35.0,299.0,307.0,209.0,188.0
24037875600,Maryland,St. Mary's County,0,8333,3180,0,2.0,0.02,0,0,0,0,0,0,1.7,112656.0,0,0,0,0,0,0,0,0,,,,,,,6674.0,80.09,510.0,6.12,1902.0,22.83,670.0,8.04,5618.0,67.42,696.0,8.35,182.0,2.19,0.0,0.0,14.0,0.17,163.0,1.96,150.0,1.8,49.0,1.54,64.0,2.0,5554.0,66.65,358.0,4.29,1573.0,18.88,578.0,6.93,4680.0,56.16,632.0,7.58,126.0,1.51,0.0,0.0,9.0,0.11,107.0,1.29,110.0,1.32,45.0,1.41,52.0,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,2197.0,761.0,6963.0,847.0,261.0,0.0,18.0,244.0,222.0,60.0,92.0
24037875700,Maryland,St. Mary's County,0,7470,2758,0,0.0,0.0,0,0,0,0,1,0,3.1,107745.0,0,0,0,0,0,0,0,1,,,,,,,7470.0,100.0,917.0,12.28,1816.0,24.31,977.0,13.08,6880.0,92.1,295.0,3.95,72.0,0.96,1.0,0.01,25.0,0.33,197.0,2.64,150.0,2.01,102.0,3.69,148.0,5.36,7361.0,98.54,905.0,12.12,1795.0,24.03,962.0,12.88,6781.0,90.78,289.0,3.87,71.0,0.95,1.0,0.01,24.0,0.32,195.0,2.61,148.0,1.98,100.0,3.62,146.0,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0,1816.0,977.0,6880.0,295.0,72.0,1.0,25.0,197.0,150.0,92.0,153.0
24037875801,Maryland,St. Mary's County,1,1014,213,0,228.0,22.49,1,1,1,0,0,1,7.1,68393.0,1,1,1,1,1,0,0,0,716.0,1014.0,716.0,242.0,365.0,242.0,1014.0,100.0,365.0,35.95,376.0,37.08,2.0,0.2,694.0,68.44,188.0,18.54,26.0,2.56,6.0,0.59,9.0,0.89,91.0,8.97,122.0,12.03,0.0,0.0,2.0,1.1,716.0,70.63,242.0,23.9,233.0,22.98,1.0,0.11,491.0,48.45,128.0,12.59,24.0,2.36,5.0,0.52,9.0,0.86,59.0,5.85,79.0,7.77,0.0,0.0,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,376.0,2.0,694.0,188.0,26.0,6.0,9.0,91.0,122.0,0.0,4.0
24037875802,Maryland,St. Mary's County,1,4073,1535,0,0.0,0.0,0,0,0,0,0,0,2.0,111574.0,1,1,1,1,1,0,0,0,1882.0,3136.0,1882.0,223.0,368.0,223.0,3136.0,77.0,368.0,9.03,755.0,18.54,425.0,10.44,2743.0,67.35,153.0,3.76,93.0,2.28,0.0,0.01,22.0,0.53,125.0,3.08,102.0,2.51,14.0,0.9,86.0,5.58,1882.0,46.2,223.0,5.48,428.0,10.51,275.0,6.76,1661.0,40.78,87.0,2.12,51.0,1.25,0.0,0.0,17.0,0.41,67.0,1.64,65.0,1.59,9.0,0.61,53.0,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,995.0,548.0,3542.0,215.0,117.0,1.0,24.0,174.0,142.0,17.0,115.0
24037875901,Maryland,St. Mary's County,1,7280,2774,0,56.0,0.77,0,0,0,0,1,0,9.0,113516.0,1,1,1,1,1,0,0,1,6991.0,7280.0,6991.0,986.0,1030.0,986.0,7280.0,100.0,1030.0,14.15,2033.0,27.93,333.0,4.57,4515.0,62.02,1807.0,24.82,374.0,5.14,13.0,0.18,30.0,0.41,541.0,7.43,463.0,6.36,120.0,4.32,263.0,9.48,6991.0,96.04,986.0,13.55,1949.0,26.77,325.0,4.46,4347.0,59.71,1731.0,23.77,356.0,4.89,12.0,0.17,29.0,0.4,516.0,7.09,436.0,5.99,119.0,4.29,255.0,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,2033.0,333.0,4515.0,1807.0,374.0,13.0,30.0,541.0,463.0,125.0,275.0
